date,well_id,production_rate,pressure,temperature
2019-09-27 09:23:25.759334,a8737629-d401-47f9-80ec-b392df9740b3,310.5219612636578,3155.407970047899,113.61551721755569
2020-12-12 09:23:25.759347,82bfc15f-48a9-474c-91b9-820ad07e22af,224.45037321646578,4956.397200124396,110.92262095823772
2021-03-17 09:23:25.759353,973dd282-8f53-401c-98b7-52d92deb0404,337.07231045064833,2064.6254552866963,135.51601271609795
2020-01-13 09:23:25.759357,085c034b-e27a-418e-9a64-405e92350c9f,204.42055076637735,2597.30141634961,149.8437737684101
2024-04-26 09:23:25.759360,6e71b91e-aaf0-4cab-b8d6-2143d55915ab,293.0650907798844,1750.899254079442,125.02136212709915
2021-11-02 09:23:25.759365,a09c7040-4b59-4307-9bad-6c70e756075e,605.1994745259241,2395.5053973381437,107.48977058419106
2022-08-19 09:23:25.759368,3ab8e530-b3c1-437c-afba-5b63cbede0dc,418.3448236961403,1712.9019432938462,74.80659604412666
2021-11-28 09:23:25.759372,3ab8e530-b3c1-437c-afba-5b63cbede0dc,714.8172469327329,3920.774137981034,146.36167897028403
2022-03-22 09:23:25.759375,085c034b-e27a-418e-9a64-405e92350c9f,613.3468796238119,1100.7177221629383,59.80435393890808
2023-12-23 09:23:25.759379,bcf6e409-ce22-4c0b-bcf4-1c0bbd9c8821,921.5585126481132,1912.986983696248,119.77360890622016
2024-04-07 09:23:25.759383,cc255a40-3632-486d-b397-0af6ccb31541,840.3637722726089,3697.416811965754,63.547885045646254
2022-12-22 09:23:25.759386,9a3179c2-e520-4e01-9e94-f77f3ae8196c,247.81911538668896,2652.9314665816155,107.8638707036309
2022-02-22 09:23:25.759390,c6ad257c-53bb-4b07-99d8-e6ca1206f6ac,872.6688586617773,2605.7965800335037,60.179455208687614
2024-02-26 09:23:25.759394,3e506495-9c93-4fd8-9780-4b030cd90630,705.1626966283362,1193.6451426377607,58.59642822710166
2022-02-11 09:23:25.759397,00ebc0a4-d5a6-4d98-9e8b-bdce12abe300,662.3199980233433,3716.040766262733,91.4971499156988
2020-02-16 09:23:25.759401,09e112ce-a69e-4e83-a72a-52d34054e5f1,963.3685264212127,4509.987086547644,95.07387222369579
2023-10-20 09:23:25.759405,8e685a06-7f62-48b1-8fc6-3f2f28a085a5,709.7681844578899,4861.130408631371,75.23266054135061
2023-04-17 09:23:25.759408,e42e0ff7-5a37-47e5-a0c1-04d2984f2550,358.53701202833463,4230.03078956022,58.92569726130627
2021-07-06 09:23:25.759412,5eb81acd-3730-42b5-9552-1e19d4c0dabb,209.66507055420777,4693.710378962187,52.295301688676496
2023-08-22 09:23:25.759415,f1e5450b-ab82-4fe3-807e-65af0e803ebd,192.50276729310394,3185.483410462083,51.11468949708184
2021-01-03 09:23:25.759419,b2e04f0b-004b-4eb8-b719-f59ebb455f35,857.3710226698723,4021.386054632059,123.70620747099234
2021-12-08 09:23:25.759423,3eb9f80b-eaed-4289-a329-d11c51ad759d,347.1214694241902,2017.1700037631635,68.19760470356223
2023-11-16 09:23:25.759426,f9136e9c-b765-40af-ba84-06ba777f7495,620.9346195944629,1914.0569117599816,142.62742084311213
2024-03-29 09:23:25.759430,5c1e66ac-10db-4330-9c13-8a457d953ae8,139.37334714471103,1470.3252506835488,60.88344453058045
2023-10-23 09:23:25.759433,bfb27ff0-5ef4-4cb7-b161-2735d750e80a,523.4399599549718,4653.961476958124,91.80697851110462
2022-07-30 09:23:25.759437,b218394a-78f9-40b9-8e1b-ae3c568c3450,784.5312830203584,3207.3413228201794,64.01549042698723
2024-01-04 09:23:25.759441,6629b571-fd40-48a2-af46-7bf7b2e78e57,230.94465243117162,1722.3708478457986,106.7430709843443
2021-03-10 09:23:25.759444,c6ad257c-53bb-4b07-99d8-e6ca1206f6ac,462.8833854653958,4309.540853365823,104.82861039365562
2023-03-26 09:23:25.759448,bcf6e409-ce22-4c0b-bcf4-1c0bbd9c8821,348.1830071429289,2608.6952924697066,106.09373400348447
2020-03-12 09:23:25.759452,0954fc13-35c6-4e66-8484-5d3c26e18471,836.6934927434371,3216.8419146558,77.04298384666507
2021-08-17 09:23:25.759455,c24332e4-efd9-4588-b522-dfcbf14d159f,924.9837158921293,4920.552160630881,66.0773511868448
2020-11-10 09:23:25.759459,fc6bf055-5867-48f3-bf53-c1aa3d9272e9,708.2058854874607,1282.6407689364414,113.29703818614709
2023-10-31 09:23:25.759462,f9136e9c-b765-40af-ba84-06ba777f7495,173.10471503344087,2142.591154880162,135.060972245443
2020-10-15 09:23:25.759466,2537872e-6e4b-416e-8dee-36c031b4fadc,300.8261414395696,1125.935373451536,102.53936966885414
2021-04-22 09:23:25.759470,c87a7ab7-18bd-4a6e-a979-541711449c90,863.88166422565,4820.676309646648,103.16750332455396
2021-11-14 09:23:25.759473,2be5acf6-7233-4e14-89d4-818521d0552d,369.23276784940447,1805.8744292908518,54.96516425427658
2024-01-31 09:23:25.759477,e5ee073a-4acc-40fa-8ec0-c2c62e7ed493,389.9545173024102,4080.738502512664,121.90920314245837
2022-11-30 09:23:25.759480,bcf6e409-ce22-4c0b-bcf4-1c0bbd9c8821,973.3985494173884,3294.999793534706,135.4927094282434
2022-02-11 09:23:25.759484,8e685a06-7f62-48b1-8fc6-3f2f28a085a5,807.6637944754107,3531.1816477475295,76.59418799505356
2022-08-02 09:23:25.759487,5828aef4-1705-4757-9376-1c77133214b0,413.82631977803095,2943.8970722069903,88.37598044748002
2022-10-24 09:23:25.759491,924cda46-0b69-4bdd-8cee-31d0341c917a,771.1338611308579,2220.495822011296,141.92472532527933
2023-02-03 09:23:25.759495,818de355-a572-4fa7-94b0-0c494f9a6749,695.5520580903691,3256.5623785595626,114.5908908692811
2020-03-30 09:23:25.759498,b218394a-78f9-40b9-8e1b-ae3c568c3450,454.69529096120056,4574.979681637461,56.5527385002633
2019-12-06 09:23:25.759502,db7ba413-bc8d-4193-aa7a-b15727357ba5,969.7511501678027,4124.894643256312,77.38279766557264
2022-08-22 09:23:25.759505,610c57f3-8bd5-447b-89ac-fb7b2bf7c44d,248.5065289743311,2705.3298149307293,89.88526238372734
2021-02-24 09:23:25.759509,48603c17-203d-41e3-a654-5f32702f1889,239.06229638032045,2533.9786701603243,58.22223720922012
2022-04-02 09:23:25.759512,fcf622fa-5109-4330-9691-b7b3fda3d9b9,482.0911802635058,4630.589912715188,87.59738465277161
2023-10-05 09:23:25.759516,e42e0ff7-5a37-47e5-a0c1-04d2984f2550,836.9355901127994,3293.1042178614903,82.32343668669604
2023-03-07 09:23:25.759520,43946be8-6042-47f9-addc-5e3e738f17d1,606.9479107880423,4065.4667352170986,145.29862503496128
2020-10-25 09:23:25.759523,973dd282-8f53-401c-98b7-52d92deb0404,802.5444691358491,3283.249409027722,108.6046465175992
2023-12-09 09:23:25.759527,1f35161f-5a81-41ad-a736-9fd4459200d2,927.8264776757911,4773.123440712604,123.975213450469
2022-11-16 09:23:25.759530,a179f8f1-4379-43f8-8a76-04b7fe1483ef,199.17068519994058,4348.947387115792,71.54723749518836
2022-08-26 09:23:25.759534,c24332e4-efd9-4588-b522-dfcbf14d159f,353.3762096090604,1427.3968311371625,60.35848200421319
2022-04-17 09:23:25.759537,610c57f3-8bd5-447b-89ac-fb7b2bf7c44d,552.8923009204145,3468.884050567275,133.36154547753307
2023-03-06 09:23:25.759541,a8737629-d401-47f9-80ec-b392df9740b3,901.9377656854142,4304.509856286186,148.0725802608879
2022-08-25 09:23:25.759545,40027c15-072e-485d-a9dd-fbf3afece55e,759.3577973866137,2762.6279666588925,73.76293846783055
2021-03-22 09:23:25.759548,818de355-a572-4fa7-94b0-0c494f9a6749,911.0823788669921,3416.4124262703244,114.39013848316102
2023-05-03 09:23:25.759552,5828aef4-1705-4757-9376-1c77133214b0,961.7392328956818,4930.553302839387,65.15320568864126
2021-10-15 09:23:25.759555,308eb37e-0bac-4e26-b465-0e692dd4f22a,338.85467437742693,3215.0366572414136,64.57829594024288
2023-10-19 09:23:25.759559,8d4da350-6fc2-4775-9fa8-19559f70d3a5,293.2652671274516,1421.672007979177,148.07664015903276
2021-09-11 09:23:25.759562,e0ee7e72-77ea-41dd-bc73-e8dd6428bccf,884.1476835929477,3005.0733521648262,127.74870173814948
2021-04-18 09:23:25.759566,3ab8e530-b3c1-437c-afba-5b63cbede0dc,634.4872395816519,1810.1913394330013,100.5145564838565
2020-08-13 09:23:25.759570,924cda46-0b69-4bdd-8cee-31d0341c917a,175.7990266501001,2590.616693577379,58.75943594087268
2021-01-28 09:23:25.759573,7b23a90a-7f6b-471b-b779-2bb9602566a2,280.4231832719776,4465.66223750078,126.53044737026185
2024-05-24 09:23:25.759577,a179f8f1-4379-43f8-8a76-04b7fe1483ef,257.66761952611483,1539.5183940407246,145.91981009764868
2022-11-21 09:23:25.759580,43946be8-6042-47f9-addc-5e3e738f17d1,314.2674402291072,4613.461864406567,119.07587242929549
2023-03-13 09:23:25.759584,db7ba413-bc8d-4193-aa7a-b15727357ba5,573.5135388292674,1549.9058797567168,139.81164126688032
2020-02-09 09:23:25.759587,8e0a6a84-1f4b-438f-a7f9-50b4c049eeec,891.3246681595504,4958.550267430437,95.9014300730405
2024-01-05 09:23:25.759591,05f263f9-f044-425e-8822-c123f7235b82,536.4153672730613,4874.602626008946,97.30160887589088
2020-11-01 09:23:25.759595,29f4fa01-0baa-473d-9d18-dc6bd3581c45,239.2850840984834,2535.175256857996,54.2972420718207
2021-10-30 09:23:25.759598,152539a6-ba4b-47ec-a40c-445a03a80187,169.3816287428347,2360.2769084613246,132.11915198020944
2022-01-21 09:23:25.759602,5972b2e6-46a9-4c93-a358-1c345078164b,959.0502268077207,1968.569119397031,73.87660770759989
2021-09-05 09:23:25.759605,a473b7ec-7a17-48e0-ad0d-7d266de84dfc,278.51408645353456,4104.984094671434,136.55412615022567
2020-12-22 09:23:25.759609,cb8a586c-93ad-433f-a23f-d96837f2a1cb,194.92154399590288,4076.3619992426225,124.10860455905255
2022-02-13 09:23:25.759612,7b23a90a-7f6b-471b-b779-2bb9602566a2,666.9511556781048,1795.2119864477213,143.37714438340083
2023-08-28 09:23:25.759616,a179f8f1-4379-43f8-8a76-04b7fe1483ef,386.2830331934018,1794.8216934815098,122.14996105820113
2024-04-07 09:23:25.759620,050416af-0dc7-4f39-a9fb-cc031155f7b9,829.9588640670029,1511.309745240843,138.44300256956308
2022-06-26 09:23:25.759624,3e506495-9c93-4fd8-9780-4b030cd90630,549.2484123287311,1432.978320092593,125.68413063639237
2020-11-27 09:23:25.759627,3d745cd8-4bf1-4bdd-b3a4-dbc3128a0e5d,952.8893225919763,2499.596088401216,125.1000771908384
2020-07-04 09:23:25.759631,818de355-a572-4fa7-94b0-0c494f9a6749,623.7977004113329,2415.7095697909153,76.44046752024911
2021-10-08 09:23:25.759634,818de355-a572-4fa7-94b0-0c494f9a6749,293.44950161125547,3371.248062683369,126.3399378932786
2022-07-18 09:23:25.759638,cebefd42-9d3b-4cbf-a454-f6581855c5fd,860.5057816043272,1463.9278709134248,103.7864707577854
2024-06-03 09:23:25.759641,152539a6-ba4b-47ec-a40c-445a03a80187,300.2099302321147,1983.6975674615715,91.29738806643948
2023-08-18 09:23:25.759645,c6ad257c-53bb-4b07-99d8-e6ca1206f6ac,587.987232132245,2998.9923455193293,144.61434515098745
2022-05-06 09:23:25.759649,55521480-5172-44e6-bd7f-ad58462b4f91,874.2973306169889,4866.74791478592,51.33879198840704
2023-03-18 09:23:25.759652,21bb1687-065d-4db2-84b8-694fea2bded4,755.3335122569173,1484.3654490374875,78.27920620769129
2022-08-25 09:23:25.759656,c6ad257c-53bb-4b07-99d8-e6ca1206f6ac,466.4278226633765,3194.195175109969,145.58907392752695
2024-06-09 09:23:25.759659,8d4da350-6fc2-4775-9fa8-19559f70d3a5,969.2625584982692,4853.04279047436,92.42227020986725
2020-08-07 09:23:25.759663,2be5acf6-7233-4e14-89d4-818521d0552d,756.5646545173715,4087.0460063784485,80.18468209971672
2023-02-04 09:23:25.759666,f1e5450b-ab82-4fe3-807e-65af0e803ebd,408.0189314000532,4421.534525966419,143.66375947429032
2021-04-28 09:23:25.759670,ad6bab3b-7fb5-423f-a226-058b9bab00f4,602.7803137429262,4677.459001098029,136.74352486942632
2020-03-12 09:23:25.759674,818de355-a572-4fa7-94b0-0c494f9a6749,665.3113350624913,1116.780060122513,84.29792995006804
2022-12-22 09:23:25.759677,c8c84fa5-6102-4680-8152-386bd46649e2,762.172127626044,1790.08518026269,72.26628185920865
2021-02-12 09:23:25.759681,cc255a40-3632-486d-b397-0af6ccb31541,878.1627314441979,3788.0882964084226,110.27521109050215
2021-06-17 09:23:25.759684,9a3ead29-f6fc-4151-8675-f9a1e20bce7f,334.32447328132423,1728.0186382606507,59.44973059709323
2021-05-03 09:23:25.759688,104bdcea-9cea-435d-b3e4-be1988d03263,633.3018794668858,3918.8240246196888,127.6701654456691
2019-08-23 09:23:25.759692,973dd282-8f53-401c-98b7-52d92deb0404,613.9920095162079,4513.4096529880535,53.94197961111667
2020-03-29 09:23:25.759695,b218394a-78f9-40b9-8e1b-ae3c568c3450,902.184344099077,4812.529691979313,66.54387098679096
2022-12-12 09:23:25.759699,210042f1-c44c-47fe-91b0-9583c02c7d9b,423.3268548807893,3424.1567392171605,134.54440827113172
2023-05-19 09:23:25.759702,fcf622fa-5109-4330-9691-b7b3fda3d9b9,803.6448922593149,1765.0324419215958,91.713124015274
